
time,gFx,gFy,gFz,ax,ay,az,p,Bx,By,Bz,Azimuth,Pitch,Roll,Gain,
185.855849,0.0230,0.1857,0.9913,-0.2325,-0.2029,0.2658,998.0274,-12.9808,20.0080,-44.3592,25.1637,-11.7681,-0.3255,100.3007,
185.956147,-0.0129,0.1815,1.0198,0.0598,-0.1707,0.2495,998.0030,-12.1268,19.7274,-45.5304,25.1699,-11.8253,-0.3165,100.3007,
186.056392,0.0134,0.2109,1.0029,0.0837,-0.2963,0.2240,997.9420,-13.3102,19.4834,-44.1396,25.1675,-11.8475,-0.3507,100.4344,
186.157247,-0.0044,0.1855,1.0036,0.0871,-0.2043,0.3415,997.9481,-12.7246,19.4712,-44.6276,25.1729,-11.8947,-0.3460,100.4344,
186.257209,-0.0021,0.2019,0.9954,0.0353,-0.1625,0.2892,997.9481,-12.9320,19.2028,-44.6276,25.1741,-11.9452,-0.3522,100.4344,
186.357929,-0.0039,0.1774,0.9755,0.1260,-0.1712,0.0133,997.9481,-12.7246,19.5566,-44.8350,25.1797,-11.9704,-0.3276,99.9998,
186.458285,-0.0340,0.1834,0.9813,-0.1647,-0.2161,0.0639,997.9481,-12.5172,19.6542,-44.7374,25.1797,-11.9899,-0.3525,99.9998,
186.558717,-0.0080,0.1969,1.0050,-0.0898,-0.2325,-0.0344,997.8688,-12.7490,19.1174,-44.5178,25.1849,-11.9814,-0.3534,99.9998,
186.659373,-0.0111,0.1735,0.9745,0.0459,-0.0902,-0.0926,997.8871,-12.7490,19.1052,-44.9082,25.1833,-11.9750,-0.3643,100.3622,
186.759962,-0.0186,0.1743,0.9726,-0.1863,-0.1741,0.3736,997.8658,-12.7612,18.9344,-44.6032,25.1917,-11.9678,-0.3231,100.3622,
186.860476,-0.0055,0.2141,0.9688,0.0800,-0.2068,0.1191,997.8414,-11.9682,19.0320,-44.7862,25.2065,-11.9573,-0.2624,100.3622,
186.960201,-0.0333,0.1766,1.0178,0.1389,-0.1492,0.2027,997.7712,-12.8344,19.3004,-44.2250,25.2105,-11.9519,-0.2753,100.6207,
187.061075,-0.0287,0.1677,0.9840,0.0699,-0.1371,0.2132,997.7224,-13.0174,19.5688,-44.0420,25.2077,-11.9466,-0.3199,100.6207,
187.161133,-0.0189,0.1989,0.9672,0.0143,-0.1187,0.2978,997.7161,-12.2366,19.4834,-44.4202,25.2061,-11.9416,-0.3434,100.6207,
187.261924,0.0016,0.1873,0.9672,0.0720,-0.1870,0.0229,997.7436,-13.2370,19.0198,-45.0180,25.2163,-11.9348,-0.3220,100.6737,
187.361824,-0.0194,0.2056,0.9909,0.0086,-0.1081,-0.0193,997.6856,-13.1272,19.1906,-45.3352,25.2327,-11.9186,-0.2818,100.6737,
187.462353,-0.0098,0.1912,0.9809,0.0334,-0.0765,0.1307,997.7344,-12.8344,19.2760,-45.2254,25.2499,-11.8961,-0.2270,100.6737,
187.563055,-0.0118,0.1937,0.9851,-0.0671,-0.1857,-0.1719,997.6826,-12.7612,18.8368,-45.5060,25.2650,-11.8847,-0.1984,100.6811,
187.663504,0.0277,0.1987,0.9461,0.2382,-0.1175,-0.1730,997.6307,-13.0418,19.1174,-44.6154,25.2783,-11.8768,-0.1756,100.6811,
187.763473,-0.0137,0.1863,0.9573,0.0207,-0.1792,-0.1835,997.6032,-12.5294,19.5566,-44.8350,25.2828,-11.8785,-0.1902,100.6811,
187.863875,-0.0138,0.1808,0.9503,-0.1082,-0.1611,-0.3238,997.5635,-12.7612,18.8490,-44.6032,25.2959,-11.8720,-0.1859,100.7240,
187.964408,-0.0006,0.1930,0.9504,-0.2271,-0.1610,-0.3304,997.5818,-12.5416,19.2882,-44.7130,25.2838,-11.8822,-0.3013,100.7240,
188.065086,-0.0017,0.2083,0.9644,0.1973,-0.1061,-0.0924,997.5666,-12.9320,19.3004,-44.3226,25.2880,-11.8856,-0.3105,100.7240,
188.164861,-0.0258,0.1817,0.9750,0.0693,-0.1426,-0.1480,997.5574,-13.5420,18.7392,-45.3230,25.3285,-11.8728,-0.1122,100.5722,
188.265179,0.0106,0.2025,0.9823,0.0706,-0.1152,0.1246,997.4811,-12.5660,18.8490,-44.5910,25.3611,-11.8604,0.0333,100.5722,
188.365843,-0.0082,0.1835,0.9523,0.0706,-0.0376,-0.2698,997.4109,-12.8466,19.1296,-44.2128,25.3666,-11.8565,0.0577,100.5722,
188.466056,0.0167,0.2149,0.9569,0.1209,-0.0987,0.1309,997.3530,-13.3468,18.8368,-45.1156,25.3560,-11.8823,0.0008,100.6909,
188.566645,-0.0109,0.1775,0.9746,-0.1492,0.0235,-0.0659,997.3926,-13.1516,18.8490,-44.6154,25.3437,-11.9053,-0.0423,100.6909,
188.667265,-0.0189,0.1965,0.9398,0.0539,-0.0693,-0.2046,997.4476,-12.9564,18.9344,-44.9082,25.3515,-11.9116,0.0211,100.6909,
188.767339,-0.0069,0.1935,0.9368,-0.0826,-0.0961,-0.2555,997.4354,-13.6274,19.1174,-44.7374,25.3496,-11.9131,0.0571,100.6975,
188.867823,-0.0060,0.2153,0.9677,0.0072,-0.0101,-0.0547,997.3743,-12.9320,19.1906,-45.1278,25.3520,-11.9179,0.0876,100.6975,
188.968553,-0.0399,0.1922,0.9703,-0.1855,-0.1564,-0.1587,997.3865,-14.1032,19.1784,-45.8598,25.3505,-11.9296,0.1029,100.6975,
189.068755,0.0028,0.2117,0.9994,-0.0347,-0.0303,-0.1369,997.3377,-13.2248,19.1906,-45.2376,25.3445,-11.9355,0.0942,100.5641,
189.169455,-0.0271,0.2131,1.0309,-0.2284,0.0115,0.2909,997.3865,-13.3468,18.9344,-44.8228,25.3403,-11.9333,0.1132,100.5641,
189.270322,-0.0026,0.1920,0.9998,0.1175,-0.0475,-0.0572,997.3560,-13.1394,19.1052,-45.3230,25.3309,-11.9448,0.0943,100.5641,
189.370421,0.0038,0.2154,1.0212,-0.2302,-0.2138,0.2639,997.3377,-12.9442,19.1052,-45.2254,25.3217,-11.9740,0.0575,100.3944,
189.471870,0.0179,0.2065,0.9790,0.1075,-0.0505,0.0437,997.3499,-13.4444,18.9222,-45.4206,25.3196,-12.0028,0.0532,100.3944,
189.572649,-0.0033,0.2141,0.9823,-0.0499,-0.1405,0.3680,997.3774,-12.9198,19.3736,-44.8350,25.3052,-12.0546,-0.0081,100.3944,
189.673399,0.0109,0.2117,0.9811,-0.1630,-0.0590,0.3553,997.3072,-13.1150,19.3736,-44.9326,25.3053,-12.1011,-0.0108,100.6144,
189.773999,-0.0215,0.1963,1.0177,0.0936,0.0598,0.2237,997.2889,-13.3590,18.5684,-45.4084,25.2975,-12.1666,-0.0454,100.6144,
189.875043,0.0073,0.2083,1.0219,-0.0117,-0.0165,0.2859,997.2004,-13.1394,19.0198,-45.0180,25.2926,-12.2399,-0.0652,100.6144,
189.975787,-0.0115,0.2208,0.9871,-0.2254,0.0058,0.3092,997.1821,-13.0662,18.5928,-44.1884,25.2886,-12.3112,-0.0883,100.6740,
190.076154,-0.0159,0.2051,1.0030,-0.0603,-0.0769,0.4744,997.1577,-13.1638,18.6660,-44.7008,25.2828,-12.3881,-0.1128,100.6740,
190.177046,0.0270,0.2197,1.0488,-0.0056,-0.0955,0.4422,997.1393,-13.3468,18.9222,-45.1278,25.2793,-12.4715,-0.1194,100.6740,
190.277750,-0.0283,0.2064,1.0112,-0.2364,-0.1082,0.3753,997.1180,-13.7372,18.7392,-45.4206,25.2735,-12.5639,-0.1353,100.7342,
190.378062,-0.0383,0.2196,0.9876,0.0329,0.0844,0.2711,997.0692,-13.3834,18.3122,-44.9936,25.2697,-12.6576,-0.1466,100.7342,
190.478707,-0.0093,0.2125,1.0077,-0.3115,-0.0571,0.2137,997.0478,-13.6518,18.6660,-44.9204,25.2667,-12.7372,-0.1523,100.7342,
190.578983,-0.0081,0.2283,1.0038,-0.0168,-0.1497,0.2596,997.0020,-12.3708,18.8490,-44.7862,25.2606,-12.8026,-0.1483,100.5562,
190.679308,0.0048,0.2346,1.0424,0.1962,-0.0055,0.3674,996.9684,-12.8588,18.9222,-45.6158,25.2657,-12.8579,-0.1167,100.5562,
190.779452,-0.0207,0.2266,1.0504,0.0418,0.0348,0.5630,996.9105,-13.0906,18.2146,-44.9814,25.2670,-12.9299,-0.1120,100.5562,
190.879651,-0.0067,0.2257,1.0341,0.0357,-0.0446,0.9079,996.9654,-12.7734,18.5806,-44.6886,25.2730,-13.0095,-0.1177,100.5670,
190.980024,0.0014,0.2311,1.0481,-0.0022,-0.0525,0.5105,996.9135,-13.6640,18.4098,-44.3958,25.2690,-13.0857,-0.1541,100.5670,
191.080251,0.0073,0.2210,1.0721,-0.1031,0.0029,0.9885,996.8738,-13.3834,18.2024,-45.4938,25.2699,-13.1621,-0.1559,100.5670,
191.180468,-0.0136,0.2139,1.0497,0.0636,0.1290,0.6435,996.8738,-13.6884,18.0438,-44.9814,25.2728,-13.2466,-0.1543,100.6436,
191.281093,-0.0310,0.2008,0.9989,0.0938,-0.0196,0.4733,996.8281,-13.2980,17.9340,-45.9818,25.2809,-13.3310,-0.1555,100.6436,
191.381222,0.0043,0.2256,1.0239,0.0383,-0.0605,0.5940,996.8006,-12.7002,18.1292,-45.2620,25.2782,-13.3997,-0.1768,100.6436,
191.481874,-0.0029,0.2246,1.0648,-0.2788,-0.0951,0.6391,996.7518,-12.9198,17.7754,-44.8594,25.2812,-13.4650,-0.1749,100.6595,
191.583701,-0.0336,0.2252,1.0151,-0.2264,-0.1058,0.7903,996.7762,-12.7124,17.9584,-44.8594,25.2845,-13.5350,-0.1658,100.6595,
191.684345,-0.0002,0.2414,1.0530,0.0868,0.0074,0.7256,996.7121,-13.7128,17.6656,-45.8720,25.2906,-13.6040,-0.1492,100.6595,
191.783577,-0.0105,0.2358,1.0362,-0.1391,-0.0505,0.6206,996.7335,-13.0174,17.8730,-44.7618,25.2952,-13.6598,-0.1338,100.6773,
191.884264,-0.0272,0.2338,1.0473,-0.1552,-0.0000,1.0609,996.6389,-12.8344,17.5070,-45.1400,25.2999,-13.7070,-0.1127,100.6773,
191.984678,-0.0484,0.2318,1.0099,0.0304,-0.1929,0.7878,996.6816,-12.9198,17.7754,-44.8594,25.3110,-13.7511,-0.0659,100.6773,
192.085077,-0.0101,0.2272,1.0601,-0.0997,-0.0809,0.7985,996.6175,-12.2244,18.0194,-45.9574,25.3172,-13.7882,-0.0488,100.7040,
192.185489,-0.0343,0.2243,1.0746,-0.1838,-0.2452,0.7330,996.5595,-13.8958,17.6900,-44.9814,25.3271,-13.8310,-0.0287,100.7040,
192.285208,-0.0171,0.2258,1.0808,-0.1733,-0.1316,0.3312,996.5504,-13.2370,17.3118,-45.6402,25.3312,-13.8764,-0.0056,100.7040,
192.385686,-0.0152,0.2267,1.0238,-0.1317,-0.0411,0.4627,996.5717,-12.5538,17.4094,-45.7256,25.3392,-13.9219,0.0223,100.7194,
192.485522,-0.0149,0.2166,1.0220,-0.2344,-0.1543,0.7056,996.5870,-12.7368,17.4948,-45.4328,25.3440,-13.9612,0.0433,100.7194,
192.585971,-0.0023,0.2288,1.0677,-0.1081,-0.0907,0.7604,996.5504,-12.9198,17.7754,-45.1522,25.3519,-14.0018,0.0838,100.7194,
192.686108,0.0177,0.2439,1.0657,0.1306,-0.0102,0.6250,996.4893,-13.3590,17.0556,-45.2376,25.3592,-14.0426,0.1255,100.7418,
192.786719,0.0152,0.2456,1.0272,-0.1459,-0.1667,0.8052,996.4557,-12.5416,17.6778,-45.5426,25.3693,-14.0792,0.1717,100.7418,
192.886842,0.0213,0.2442,1.0662,0.0539,-0.0909,0.8735,996.4710,-13.9080,17.4948,-45.4694,25.3792,-14.1144,0.2203,100.7418,
192.987668,0.0040,0.2310,1.0449,0.0602,-0.1447,0.4273,996.4161,-13.1394,17.3118,-45.7378,25.3897,-14.1485,0.2701,100.7567,
193.087585,0.0146,0.2406,1.0300,-0.0825,-0.1452,0.4110,996.3795,-13.5420,17.1410,-45.5426,25.3921,-14.1765,0.2943,100.7567,
193.189678,0.0061,0.2226,1.0317,-0.1403,-0.0009,0.1468,996.3093,-13.7738,18.1292,-45.0912,25.3941,-14.1990,0.3116,100.7567,
193.289716,-0.0113,0.2174,1.0452,-0.2022,-0.2088,0.6025,996.2879,-13.7494,16.9580,-45.9452,25.3952,-14.2139,0.3181,100.7045,
193.389302,0.0031,0.2254,1.0028,-0.2646,-0.3378,0.4017,996.3978,-13.4200,17.4948,-45.5548,25.3972,-14.2175,0.3340,100.7045,
193.489298,-0.0065,0.2340,1.0219,-0.0993,-0.1650,0.2441,996.3642,-13.2004,17.9462,-45.5670,25.3985,-14.2180,0.3519,100.7045,
193.588577,-0.0144,0.2438,0.9993,-0.1924,-0.0512,0.3247,996.1841,-13.7250,17.3118,-45.6524,25.3940,-14.2089,0.3544,100.7036,
193.704883,0.0038,0.2420,1.0129,0.0482,-0.1549,0.6368,996.1902,-13.9080,17.5802,-45.4694,25.3955,-14.2012,0.3899,100.7036,
193.789079,-0.0176,0.2319,1.0117,-0.3074,-0.2605,0.4684,996.2086,-13.5420,17.1288,-46.3478,25.3954,-14.2022,0.4068,100.7036,
193.890642,-0.0322,0.2291,1.0296,-0.0388,-0.1110,0.4758,996.1658,-13.7128,17.5070,-45.2620,25.3939,-14.2146,0.4182,100.7325,
193.991324,-0.0070,0.2297,1.0060,-0.1193,-0.1446,0.4387,996.1719,-13.7006,17.8608,-45.2742,25.3835,-14.2288,0.4117,100.7325,
194.091363,0.0186,0.2334,1.0464,0.0405,-0.0692,0.5705,996.1782,-13.7250,17.3362,-44.6520,25.3768,-14.2534,0.4305,100.7325,
194.192405,-0.0144,0.2300,1.0565,-0.2764,-0.1622,0.5627,996.1354,-13.0418,17.3118,-45.7378,25.3712,-14.2933,0.4485,100.6874,
194.293103,-0.0113,0.2350,1.0504,-0.1263,-0.2077,0.9655,996.1171,-13.8226,17.3118,-45.9574,25.3684,-14.3440,0.4688,100.6874,
194.393212,-0.0112,0.2319,1.0297,-0.1698,-0.1410,0.6025,996.0958,-13.9568,16.7994,-44.8350,25.3590,-14.4062,0.4757,100.6874,
194.493210,0.0059,0.2261,1.0374,-0.0100,-0.1180,0.7813,996.0042,-13.8104,17.5680,-46.0794,25.3568,-14.4648,0.5103,100.6881,
194.593484,-0.0305,0.2336,1.0670,-0.2345,-0.2882,0.5565,995.9859,-14.0422,16.9824,-44.5422,25.3519,-14.5278,0.5399,100.6881,
194.693975,0.0140,0.2319,1.0465,0.0754,-0.1324,0.9101,995.9676,-13.7982,17.8608,-44.8838,25.3531,-14.5965,0.5661,100.6881,
194.794102,-0.0012,0.2278,1.0201,-0.2003,-0.0986,0.7618,995.8974,-13.4444,17.1410,-45.4450,25.3466,-14.6629,0.5781,100.6977,
194.894518,-0.0125,0.2347,1.0403,-0.1595,-0.0585,0.5587,995.8882,-13.8226,17.4216,-45.0668,25.3433,-14.7174,0.5912,100.6977,
194.994767,0.0291,0.2364,1.0192,-0.0583,-0.2592,0.7664,995.8913,-13.0784,16.7750,-46.2136,25.3362,-14.7629,0.5952,100.6977,
195.095285,0.0023,0.2324,1.0433,0.1380,-0.0298,0.9064,995.8332,-13.9446,16.9580,-45.7500,25.3315,-14.8063,0.6102,100.6726,
195.195878,0.0239,0.2399,1.0608,-0.0474,-0.1922,0.7456,995.8149,-14.0422,16.8848,-45.1400,25.3276,-14.8518,0.6050,100.6726,
195.295846,0.0182,0.2430,1.0266,-0.2472,-0.0893,0.6223,995.8362,-13.8470,16.9702,-44.9448,25.3150,-14.8955,0.5740,100.6726,
195.396128,0.0006,0.2413,1.0596,-0.2952,-0.2700,0.6978,995.8271,-13.3712,16.7140,-44.9082,25.3077,-14.9252,0.5605,100.7358,
195.496677,0.0207,0.2520,1.0525,0.0423,-0.0761,0.7382,995.7783,-13.9568,16.7872,-45.2376,25.2906,-14.9513,0.5307,100.7358,
195.596772,0.0005,0.2352,1.0800,0.0322,-0.2011,0.5096,995.7935,-13.5664,16.7994,-45.1278,25.2840,-14.9652,0.5217,100.7358,
195.697515,-0.0022,0.2263,1.0416,-0.2840,-0.1791,0.6860,995.7599,-14.0300,17.0434,-45.7500,25.2735,-14.9898,0.5098,100.7626,
195.797428,-0.0010,0.2358,1.0603,-0.2969,-0.2992,0.7339,995.7599,-13.6396,17.0556,-45.5426,25.2642,-15.0043,0.5024,100.7626,
195.897861,-0.0176,0.2477,1.0558,-0.1848,-0.2244,1.1295,995.7020,-14.2374,16.8604,-45.8476,25.2523,-14.9826,0.4807,100.7626,
195.997776,0.0009,0.2246,1.0681,-0.1559,-0.1694,0.8862,995.6898,-13.8592,16.6896,-45.9330,25.2476,-14.9945,0.4834,100.7197,
196.098204,-0.0198,0.2533,1.0622,-0.2985,-0.0939,0.8156,995.6960,-13.6884,16.2626,-45.2010,25.2356,-14.9697,0.4447,100.7197,
196.198985,0.0006,0.2490,1.0678,-0.2772,-0.1867,0.6353,995.6288,-13.0662,16.8726,-45.6158,25.2331,-14.9927,0.4743,100.7197,
196.299233,-0.0099,0.2701,1.0285,-0.3122,-0.1710,0.9005,995.5892,-13.6762,16.4334,-45.3108,25.2337,-15.0227,0.5243,100.4952,
196.399474,-0.0199,0.2433,1.0463,-0.3352,-0.1561,0.5790,995.5800,-13.3712,16.6896,-45.8232,25.2358,-15.0447,0.5710,100.4952,
196.499744,-0.0099,0.2584,1.0183,-0.1754,-0.2477,0.6178,995.5190,-13.3590,16.9580,-45.5304,25.2439,-15.0587,0.6210,100.4952,
196.599720,-0.0241,0.2540,1.0063,-0.2625,-0.2216,0.4765,995.4732,-13.6518,16.8848,-45.0302,25.2442,-15.0617,0.6577,100.6219,
196.700172,-0.0109,0.2217,1.0408,-0.2370,-0.2741,0.8942,995.4152,-13.9812,16.2504,-45.5060,25.2460,-15.0584,0.6957,100.6219,
196.800447,0.0191,0.2448,1.0198,-0.0076,-0.2796,0.7395,995.4549,-14.2618,16.5310,-45.0302,25.2479,-15.0586,0.7462,100.6219,
196.900507,0.0032,0.2271,1.0002,-0.1577,-0.2451,0.6439,995.4641,-14.2618,16.4456,-44.5178,25.2555,-15.0476,0.7852,100.6803,
197.001231,-0.0036,0.2380,1.0330,-0.1171,-0.2077,0.5530,995.3908,-14.1276,17.0556,-45.2498,25.2524,-15.0360,0.7840,100.6803,
197.101146,-0.0112,0.2277,1.0633,-0.1856,-0.2841,0.4655,995.4150,-14.3716,16.3358,-45.7256,25.2499,-15.0086,0.7875,100.6803,
197.201529,-0.0150,0.2237,1.0180,-0.2201,-0.2796,0.4846,995.4028,-13.9568,16.6896,-45.8354,25.2429,-14.9884,0.7950,100.6573,
197.301760,-0.0063,0.2127,1.0230,-0.2750,-0.2538,0.4688,995.4181,-13.5664,16.7872,-45.4206,25.2416,-14.9640,0.7926,100.6573,
197.402236,-0.0223,0.2256,1.0085,-0.2324,-0.2855,0.4664,995.3601,-13.9690,16.4334,-45.5182,25.2352,-14.9314,0.7774,100.6573,
197.502497,-0.0143,0.2402,1.0032,-0.3269,-0.1667,0.6410,995.3143,-14.5424,16.7994,-44.9448,25.2234,-14.8953,0.7540,100.7496,
197.602985,-0.0172,0.2357,1.0113,-0.2034,-0.1518,0.4636,995.3448,-14.0422,16.8726,-45.5426,25.2180,-14.8697,0.7682,100.7496,
197.703459,0.0012,0.2161,1.0003,-0.1865,-0.1617,0.5011,995.3052,-13.9690,16.5188,-45.6280,25.2166,-14.8328,0.7863,100.7496,
197.804405,-0.0090,0.2255,1.0387,-0.2352,-0.2318,0.3775,995.3052,-13.6518,16.9702,-45.3352,25.2132,-14.8029,0.7948,100.7548,
197.904446,-0.0128,0.2259,1.0451,-0.1108,-0.2003,0.6244,995.2136,-13.8592,16.7750,-45.8354,25.2058,-14.7796,0.7998,100.7548,
198.004846,0.0116,0.2444,1.0104,-0.3553,-0.3538,0.5985,995.2047,-13.9690,16.5066,-46.1282,25.1976,-14.7582,0.8077,100.7548,
198.104704,-0.0185,0.2153,0.9974,-0.2507,-0.2689,0.4030,995.2077,-13.5908,16.3480,-45.2010,25.1896,-14.7414,0.8129,100.7261,
198.204812,0.0001,0.2234,0.9940,-0.2517,-0.2564,0.4384,995.2138,-13.8836,16.2504,-45.7134,25.1764,-14.7326,0.8005,100.7261,
198.305114,-0.0086,0.2280,1.0195,-0.2148,-0.2499,0.5049,995.2047,-14.1642,16.5188,-45.4328,25.1687,-14.7209,0.7882,100.7261,
198.405521,0.0194,0.2197,1.0080,-0.3306,-0.3215,0.6960,995.1772,-13.4810,16.6042,-45.6158,25.1603,-14.7219,0.7658,100.7724,
198.506018,-0.0161,0.2261,1.0152,-0.2920,-0.2696,0.4810,995.1711,-14.1764,16.3480,-45.0180,25.1567,-14.7265,0.7733,100.7724,
198.606058,-0.0265,0.2258,0.9978,-0.2295,-0.1893,0.2364,995.1406,-13.8592,16.7018,-45.4328,25.1521,-14.7294,0.7592,100.7724,
198.706618,-0.0140,0.2259,1.0613,-0.2782,-0.2796,0.7064,995.1161,-14.1398,16.8848,-45.0424,25.1467,-14.7280,0.7336,100.7321,
198.806935,-0.0138,0.2288,1.0233,-0.2408,-0.2441,0.6435,995.0856,-14.3594,16.6042,-45.6402,25.1409,-14.7480,0.7184,100.7321,
198.907122,-0.0314,0.2288,1.0297,-0.4656,-0.2960,0.4479,995.1039,-14.0910,16.1650,-45.3108,25.1322,-14.7777,0.7049,100.7321,
199.007692,-0.0184,0.2415,0.9961,-0.2506,-0.2200,0.5639,995.0916,-14.2618,16.5066,-46.1282,25.1307,-14.7810,0.7075,100.7379,
199.107754,0.0030,0.2290,1.0082,-0.3963,-0.1909,0.7575,995.0764,-14.1764,16.3358,-45.9208,25.1242,-14.7911,0.7060,100.7379,
199.208080,-0.0030,0.2260,1.0370,-0.1219,-0.3818,0.5908,995.0062,-13.7982,16.1528,-45.9086,25.1154,-14.8180,0.7013,100.7379,
199.308709,-0.0141,0.2428,1.0343,-0.2044,-0.1646,0.6139,995.0184,-14.0666,16.5066,-46.2258,25.1091,-14.8533,0.7176,100.6699,
199.408938,-0.0209,0.2440,1.0604,-0.2222,-0.2380,0.5785,994.9512,-14.4814,16.1650,-45.3230,25.0953,-14.8941,0.7093,100.6699,
199.509215,-0.0088,0.2365,1.0391,-0.2133,-0.1529,0.7951,994.9512,-14.9206,16.9702,-44.8716,25.0870,-14.9355,0.7114,100.6699,
199.609851,-0.0185,0.2387,1.0247,-0.1658,-0.2705,0.8627,994.9177,-13.5664,16.6896,-45.7256,25.0699,-14.9714,0.7144,100.6789,
199.709685,0.0100,0.2408,1.0428,-0.2811,-0.1495,0.7769,994.9299,-14.0666,16.5188,-45.4206,25.0626,-15.0069,0.7356,100.6789,
199.810005,0.0111,0.2288,1.0092,-0.1039,-0.2044,0.8738,994.8658,-13.6152,15.9698,-45.9940,25.0552,-15.0350,0.7494,100.6789,
199.910412,-0.0288,0.2581,1.0010,-0.2744,-0.1313,0.7295,994.8719,-13.7738,16.4212,-45.7134,25.0450,-15.0440,0.7474,100.5432,
200.010371,-0.0038,0.2518,1.0560,-0.1844,-0.1598,0.8630,994.8323,-13.9812,16.2504,-45.8110,25.0322,-15.0498,0.7406,100.5432,
200.110896,0.0133,0.2437,1.0531,-0.1822,-0.2027,0.7273,994.8629,-13.2004,16.3480,-45.0912,25.0188,-15.0570,0.7269,100.5432,
200.211423,-0.0058,0.2354,0.9860,-0.1749,-0.2214,0.8296,994.8232,-14.0056,15.8966,-45.3962,25.0044,-15.0565,0.7037,100.5598,
200.311766,0.0173,0.2251,1.0178,-0.1127,-0.3347,0.6489,994.8201,-14.1886,16.1528,-45.8110,24.9915,-15.0497,0.6756,100.5598,
200.412219,-0.0001,0.2317,1.0634,-0.1426,-0.2310,0.7160,994.7896,-13.5908,16.2504,-45.7988,24.9742,-15.0386,0.6444,100.5598,
200.512695,-0.0023,0.2251,1.0519,-0.1546,-0.2436,1.2184,994.7530,-13.6884,16.3480,-45.3108,24.9611,-15.0294,0.6161,100.6923,
200.612755,-0.0196,0.2343,1.0447,-0.0869,-0.1160,0.4756,994.7316,-14.0666,16.5188,-45.6280,24.9448,-15.0249,0.5671,100.6923,
200.713311,-0.0093,0.2420,1.0588,-0.1385,-0.1406,0.9216,994.6828,-13.7738,16.4212,-45.6158,24.9318,-15.0326,0.5384,100.6923,
200.813869,-0.0021,0.2495,1.0714,-0.2790,-0.2772,0.8164,994.7927,-13.7006,16.0796,-45.3962,24.9288,-15.0259,0.5522,100.7135,
200.914060,-0.0243,0.2486,1.0455,-0.1292,-0.1692,0.7179,994.7072,-14.0910,16.1528,-46.2136,24.9294,-15.0267,0.5718,100.7135,
201.014321,0.0005,0.2350,1.0253,-0.2019,-0.2369,0.5949,994.6797,-13.8348,15.5306,-45.7744,24.9228,-15.0476,0.5694,100.7135,
201.114882,0.0002,0.2356,1.0107,-0.1648,-0.1804,0.2891,994.6401,-13.8836,16.2626,-44.9082,24.9137,-15.0471,0.5410,100.7252,
201.215307,0.0084,0.2236,1.0213,-0.1262,-0.3564,0.2624,994.6096,-14.1642,16.4212,-45.6280,24.9019,-15.0273,0.5083,100.7252,
201.315317,-0.0124,0.2237,1.0526,-0.0205,-0.3193,0.6935,994.5943,-13.5908,16.3358,-45.7012,24.8875,-15.0080,0.4763,100.7252,
201.415615,0.0238,0.2407,1.0226,-0.1608,-0.2365,0.6994,994.5912,-13.8104,15.8112,-45.4816,24.8788,-14.9991,0.4593,100.7431,
201.515940,-0.0242,0.2121,1.0170,-0.2537,-0.3594,0.4544,994.6035,-13.8836,16.3358,-45.9086,24.8651,-14.9854,0.4100,100.7431,
201.616702,-0.0235,0.2216,1.0464,-0.1628,-0.2928,0.6875,994.5333,-14.1276,15.5184,-46.2868,24.8501,-14.9758,0.3516,100.7628,
201.716418,-0.0070,0.2316,1.0451,-0.2127,-0.3534,0.7089,994.5546,-14.2496,16.7750,-45.8476,24.8322,-14.9732,0.2965,100.7628,
201.817283,0.0028,0.2377,0.9919,-0.1922,-0.2299,0.4442,994.5668,-13.4078,16.1528,-45.9940,24.8199,-14.9598,0.2584,100.7628,
201.917855,-0.0083,0.2190,0.9976,-0.1184,-0.3321,0.2990,994.5302,-13.5908,16.2626,-45.1034,24.8070,-14.9278,0.2019,100.7251,
202.017534,-0.0362,0.2272,0.9779,-0.3290,-0.2061,0.2116,994.5303,-13.7982,16.0796,-45.4938,24.7950,-14.8538,0.1212,100.7251,
202.117558,-0.0496,0.2318,0.9860,-0.1630,-0.1180,0.2180,994.4937,-13.2004,16.3480,-45.4938,24.7896,-14.7923,0.0861,100.7251,
202.217792,0.0018,0.2343,1.0410,-0.0601,-0.0545,0.4743,994.4601,-13.4200,15.8966,-45.2742,24.7783,-14.7522,0.0555,100.7063,
202.318465,-0.0043,0.2245,1.0250,0.0670,-0.1678,0.4425,994.5059,-13.7860,16.3358,-45.7134,24.7775,-14.7428,0.0535,100.7063,
202.418612,0.0175,0.2314,1.0139,-0.1940,-0.2160,0.5401,994.4479,-13.2126,16.1528,-45.8842,24.7715,-14.7257,0.0268,100.7063,
202.519007,-0.0033,0.2171,1.0231,-0.1208,-0.1101,0.5894,994.4326,-13.3102,16.1650,-45.6890,24.7711,-14.7089,0.0338,100.7601,
202.619315,0.0099,0.2239,1.0197,-0.0790,-0.2357,0.4781,994.4387,-13.2004,16.2504,-45.5914,24.7686,-14.6920,0.0480,100.7601,
202.719286,-0.0142,0.2220,1.0077,0.0131,-0.0970,0.4228,994.4387,-13.9934,16.0674,-45.9086,24.7705,-14.6767,0.0618,100.7601,
202.819901,0.0204,0.2151,1.0244,-0.1993,-0.2003,0.4304,994.3533,-13.7006,16.1528,-45.8964,24.7687,-14.6697,0.0675,100.3683,
